"id_student","code_module","code_presentation","Assessment_score","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","Total_clicks","date_registration"
650469,"FFF","2014J",815,"M","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass",2583,-71
650471,"EEE","2014J",364,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",2838,-24
650473,"FFF","2014J",1051,"M","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Pass",4516,-52
650478,"DDD","2014J",564,"M","South East Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",338,-155
650504,"EEE","2014J",344,"M","Scotland","A Level or Equivalent","70-80%","0-35",0,40,"N","Pass",1604,-147
650533,"EEE","2014J",310,"M","East Midlands Region","A Level or Equivalent","30-40%","35-55",0,30,"N","Pass",1600,-129
650543,"FFF","2014J",167,"M","South West Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",339,-149
650565,"BBB","2014J",282,"F","Ireland","Lower Than A Level","50-60%","0-35",0,60,"N","Fail",991,-30
650570,"FFF","2014J",711,"M","Yorkshire Region","HE Qualification","70-80%","0-35",0,120,"N","Pass",3145,-149
650575,"EEE","2014J",364,"M","Yorkshire Region","A Level or Equivalent","40-50%","0-35",0,90,"N","Fail",1805,-88
650592,"EEE","2014J",349,"M","West Midlands Region","Lower Than A Level","60-70%","0-35",0,30,"N","Pass",1912,-53
650606,"BBB","2014J",323,"F","West Midlands Region","No Formal quals","10-20","0-35",0,60,"N","Pass",1805,-151
650630,"GGG","2014J",335,"M","West Midlands Region","Lower Than A Level","30-40%","35-55",0,30,"N","Fail",354,-108
650642,"DDD","2014J",591,"M","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,70,"N","Pass",467,-22
650652,"GGG","2014J",670,"F","East Midlands Region","Lower Than A Level","10-20","0-35",0,30,"N","Pass",394,-72
650684,"DDD","2014J",645,"M","South Region","A Level or Equivalent","10-20","0-35",0,90,"N","Pass",795,-150
650698,"GGG","2014J",761,"F","South West Region","Lower Than A Level","0-10%","35-55",0,30,"N","Pass",867,-46
650716,"FFF","2014J",58,"M","London Region","A Level or Equivalent","70-80%","35-55",0,120,"N","Fail",139,-144
650734,"EEE","2014J",353,"M","North Western Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",835,-136
650751,"GGG","2014J",520,"F","East Midlands Region","Lower Than A Level","50-60%","0-35",0,30,"N","Pass",114,-46
650752,"EEE","2014J",239,"M","East Midlands Region","A Level or Equivalent","90-100%","0-35",0,30,"N","Fail",311,-135
650758,"FFF","2014J",180,"M","Yorkshire Region","Lower Than A Level","20-30%","35-55",0,120,"N","Fail",398,-144
650770,"EEE","2014J",342,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",1249,-135
650787,"CCC","2014J",391,"F","East Anglian Region","A Level or Equivalent","40-50%","35-55",0,120,"N","Pass",447,-123
650816,"EEE","2014J",296,"M","Wales","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",988,-115
650850,"DDD","2014J",477,"F","South West Region","A Level or Equivalent","20-30%","0-35",0,180,"N","Fail",1360,-21
650856,"CCC","2014J",918,"M","London Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",2463,-98
650856,"EEE","2014J",918,"M","London Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",2463,-98
650866,"FFF","2014J",991,"M","Wales","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass",8751,-35
650901,"GGG","2014J",740,"F","South East Region","Lower Than A Level","90-100%","35-55",0,30,"N","Pass",672,-120
650923,"FFF","2014J",967,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",1410,-147
650927,"EEE","2014J",360,"M","Scotland","A Level or Equivalent","50-60%","0-35",0,90,"N","Pass",1751,-35
650946,"DDD","2014J",495,"M","South West Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",1455,-150
650950,"EEE","2014J",165,"M","Scotland","HE Qualification","40-50%","35-55",0,30,"N","Fail",1041,-13
650957,"DDD","2014J",467,"M","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",181,-129
650958,"BBB","2014J",362,"F","South West Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",2547,-148
650960,"FFF","2014J",780,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",1535,-31
650987,"EEE","2014J",165,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",417,-50
650993,"DDD","2014J",401,"M","Scotland","Lower Than A Level","70-80%","0-35",0,60,"Y","Pass",847,-66
651008,"BBB","2014J",295,"F","Wales","HE Qualification","80-90%","0-35",0,90,"N","Pass",466,-115
651015,"EEE","2014J",337,"M","South East Region","A Level or Equivalent","50-60%","0-35",0,30,"N","Pass",1327,-22
651027,"BBB","2014J",161,"F","London Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",327,-134
651058,"CCC","2014J",78,"M","London Region","A Level or Equivalent","90-100%","35-55",0,90,"N","Fail",143,-43
651058,"DDD","2014J",78,"M","London Region","A Level or Equivalent","90-100%","35-55",0,90,"N","Fail",143,-50
651061,"DDD","2014J",452,"M","South West Region","Lower Than A Level","70-80%","35-55",0,120,"Y","Fail",813,-142
651120,"DDD","2014J",478,"F","North Region","Post Graduate Qualification","","0-35",0,90,"N","Pass",1355,-122
651121,"FFF","2014J",891,"M","West Midlands Region","Lower Than A Level","70-80%","0-35",0,90,"N","Pass",3779,-144
651126,"FFF","2014J",896,"M","South East Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",2943,-53
651148,"BBB","2014J",380,"F","Scotland","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",1613,-113
651159,"CCC","2014J",451,"M","North Western Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",1538,-81
651176,"DDD","2014J",140,"M","North Western Region","Lower Than A Level","20-30%","0-35",0,60,"N","Fail",273,-142
651177,"BBB","2014J",280,"F","Scotland","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",7324,-59
651182,"FFF","2014J",716,"M","West Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",1460,-147
651200,"FFF","2014J",250,"M","North Western Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Fail",219,-67
651209,"BBB","2014J",179,"F","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",286,-121
651238,"FFF","2014J",845,"M","North Western Region","Lower Than A Level","40-50%","0-35",0,60,"N","Pass",5255,-32
651245,"EEE","2014J",384,"M","Scotland","Lower Than A Level","20-30%","35-55",0,60,"N","Pass",1523,-107
651267,"DDD","2014J",0,"M","South West Region","A Level or Equivalent","10-20","0-35",0,120,"N","Fail",1018,-150
651278,"BBB","2014J",359,"F","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",175,-121
651330,"FFF","2014J",428,"M","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,150,"Y","Fail",372,-31
651334,"FFF","2014J",132,"M","North Western Region","A Level or Equivalent","10-20","0-35",0,60,"N","Fail",412,-10
651354,"FFF","2014J",926,"M","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,90,"N","Pass",4926,-133
651359,"BBB","2014J",335,"F","East Anglian Region","HE Qualification","70-80%","35-55",0,120,"N","Pass",1820,-36
651415,"BBB","2014J",370,"F","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",828,-150
651436,"GGG","2014J",605,"F","West Midlands Region","Lower Than A Level","20-30%","35-55",0,30,"N","Pass",419,-115
651478,"FFF","2014J",1071,"M","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Pass",9176,-144
651495,"DDD","2014J",1501,"M","North Region","HE Qualification","","35-55",0,120,"N","Pass",3532,-108
651498,"FFF","2014J",952,"M","East Anglian Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",4269,-56
651507,"DDD","2014J",323,"M","South Region","Lower Than A Level","80-90%","0-35",0,90,"N","Fail",156,-127
651508,"DDD","2014J",1291,"F","London Region","A Level or Equivalent","10-20","0-35",0,120,"N","Pass",2632,-36
651533,"EEE","2014J",392,"M","South Region","Lower Than A Level","70-80%","0-35",0,60,"N","Pass",5059,-144
651544,"BBB","2014J",281,"F","Yorkshire Region","Lower Than A Level","20-30%","0-35",0,120,"N","Pass",925,-151
651555,"FFF","2014J",1065,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",1498,-72
651561,"DDD","2014J",372,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",175,-134
651598,"FFF","2014J",1073,"F","North Region","Lower Than A Level","","0-35",0,60,"N","Pass",3565,-115
6516,"AAA","2014J",309,"M","Scotland","HE Qualification","80-90%","55>=",0,60,"N","Pass",2791,-52
651605,"BBB","2014J",316,"M","Wales","Lower Than A Level","10-20","35-55",0,60,"N","Pass",419,-53
651619,"DDD","2014J",626,"M","South Region","HE Qualification","90-100%","0-35",0,60,"N","Pass",903,-45
651624,"GGG","2014J",779,"F","North Western Region","Lower Than A Level","20-30%","35-55",0,30,"N","Pass",1314,-81
651627,"DDD","2014J",521,"M","Yorkshire Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Pass",867,-101
651628,"GGG","2014J",637,"F","South Region","Lower Than A Level","40-50%","0-35",0,30,"Y","Pass",511,-9
651635,"EEE","2014J",302,"M","South Region","A Level or Equivalent","80-90%","0-35",0,60,"Y","Pass",1543,-18
651655,"BBB","2014J",246,"F","London Region","Lower Than A Level","20-30%","0-35",0,60,"N","Pass",2190,-57
651659,"BBB","2014J",367,"F","London Region","Lower Than A Level","20-30%","35-55",0,120,"N","Pass",1183,-17
651660,"GGG","2014J",671,"F","East Anglian Region","Lower Than A Level","60-70%","0-35",0,30,"N","Pass",657,-60
651672,"DDD","2014J",452,"M","Wales","Lower Than A Level","30-40%","35-55",0,180,"N","Fail",280,-52
651693,"FFF","2014J",302,"M","Ireland","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",594,-93
651740,"GGG","2014J",744,"F","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,30,"Y","Pass",889,-44
651759,"CCC","2014J",1559,"M","London Region","HE Qualification","50-60%","55>=",0,120,"N","Pass",9852,-84
651766,"EEE","2014J",283,"M","East Anglian Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",1457,-78
651775,"BBB","2014J",351,"M","Wales","Lower Than A Level","40-50%","0-35",0,120,"N","Pass",1395,-21
651804,"DDD","2014J",473,"F","South East Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",602,-116
651828,"EEE","2014J",360,"M","Scotland","HE Qualification","60-70%","35-55",0,60,"N","Pass",4990,-31
651850,"EEE","2014J",582,"M","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Pass",1366,-120
651863,"BBB","2014J",352,"F","South West Region","A Level or Equivalent","10-20","0-35",0,60,"N","Pass",1686,-150
651881,"FFF","2014J",754,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"Y","Pass",2425,-109
651883,"BBB","2014J",253,"F","Scotland","Lower Than A Level","20-30%","35-55",0,60,"N","Pass",310,-100
651927,"FFF","2014J",1053,"M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,120,"N","Pass",3342,-129
651930,"EEE","2014J",357,"M","South West Region","Lower Than A Level","60-70%","0-35",0,30,"N","Pass",3635,-142
651933,"EEE","2014J",387,"M","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",3296,-123
651935,"CCC","2014J",1092,"F","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass",2528,-107
651943,"GGG","2014J",765,"F","London Region","Lower Than A Level","40-50%","35-55",0,30,"N","Pass",471,-52
651972,"FFF","2014J",66,"F","Ireland","Lower Than A Level","60-70%","35-55",0,60,"N","Fail",316,-9
651980,"BBB","2014J",374,"F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",1421,-44
651991,"BBB","2014J",401,"F","Wales","HE Qualification","40-50%","0-35",0,120,"N","Pass",1745,-45
651995,"EEE","2014J",381,"M","South Region","A Level or Equivalent","20-30%","0-35",0,90,"N","Pass",1890,-31
652008,"FFF","2014J",781,"M","South Region","HE Qualification","60-70%","0-35",0,60,"N","Pass",3065,-133
652023,"CCC","2014J",658,"M","East Anglian Region","HE Qualification","50-60%","0-35",0,30,"N","Pass",1949,-56
652044,"BBB","2014J",301,"M","Scotland","HE Qualification","50-60%","0-35",0,60,"N","Pass",689,-30
652048,"DDD","2014J",105,"M","Scotland","Lower Than A Level","10-20","35-55",0,60,"N","Fail",318,-64
652054,"EEE","2014J",360,"M","South East Region","HE Qualification","40-50%","35-55",0,60,"N","Pass",1763,-23
652064,"FFF","2014J",1155,"M","South West Region","Lower Than A Level","20-30%","35-55",0,60,"N","Pass",6219,-136
652087,"FFF","2014J",967,"M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",1973,-135
652090,"BBB","2014J",298,"F","Wales","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",1373,-22
652149,"BBB","2014J",331,"F","East Anglian Region","No Formal quals","20-30%","0-35",0,60,"N","Pass",1109,-130
652158,"BBB","2014J",307,"F","Yorkshire Region","Lower Than A Level","30-40%","0-35",0,120,"N","Pass",660,-149
652267,"DDD","2014J",333,"F","East Midlands Region","Lower Than A Level","90-100%","0-35",0,60,"N","Fail",740,-85
652281,"GGG","2014J",645,"F","South West Region","Lower Than A Level","90-100%","35-55",0,30,"N","Pass",743,-53
652285,"EEE","2014J",376,"M","North Region","HE Qualification","","0-35",0,60,"N","Pass",3023,-8
652288,"BBB","2014J",1,"M","South East Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Fail",971,-149
652293,"DDD","2014J",462,"M","South Region","A Level or Equivalent","80-90%","35-55",0,60,"N","Pass",403,-114
652302,"EEE","2014J",374,"M","Scotland","HE Qualification","70-80%","0-35",0,60,"N","Pass",3130,-60
652318,"DDD","2014J",633,"M","Scotland","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",2134,-98
652333,"FFF","2014J",890,"F","East Anglian Region","Lower Than A Level","20-30%","35-55",0,150,"N","Pass",3150,-137
652335,"FFF","2014J",959,"M","South Region","Lower Than A Level","90-100%","35-55",0,60,"N","Pass",5569,-74
652414,"GGG","2014J",494,"F","London Region","Lower Than A Level","0-10%","0-35",0,30,"Y","Pass",342,-58
652428,"CCC","2014J",181,"M","Wales","Lower Than A Level","50-60%","0-35",0,120,"N","Fail",1487,-137
652428,"DDD","2014J",181,"M","Wales","Lower Than A Level","50-60%","0-35",0,120,"N","Fail",1487,-144
652435,"GGG","2014J",670,"M","East Midlands Region","A Level or Equivalent","30-40%","0-35",0,30,"N","Pass",473,-71
652462,"GGG","2014J",585,"M","South Region","Lower Than A Level","90-100%","35-55",0,30,"N","Pass",977,-115
652476,"EEE","2014J",343,"F","Scotland","HE Qualification","60-70%","0-35",0,120,"N","Pass",883,-24
652501,"CCC","2014J",972,"M","South West Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",2529,-53
652522,"BBB","2014J",51,"F","South West Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",175,-143
652539,"GGG","2014J",460,"F","South Region","A Level or Equivalent","70-80%","0-35",0,30,"N","Pass",362,-85
652553,"BBB","2014J",203,"F","Yorkshire Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass",60,-121
652556,"BBB","2014J",303,"F","East Midlands Region","A Level or Equivalent","10-20","35-55",0,60,"N","Fail",627,-65
652572,"BBB","2014J",238,"F","Yorkshire Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Pass",1501,-38
652576,"FFF","2014J",930,"M","Wales","HE Qualification","20-30%","0-35",0,120,"N","Pass",2157,-140
652578,"GGG","2014J",45,"F","London Region","A Level or Equivalent","50-60%","0-35",0,30,"N","Fail",93,3
652586,"BBB","2014J",468,"F","North Western Region","Lower Than A Level","90-100%","0-35",0,60,"N","Pass",2582,-86
652605,"BBB","2014J",343,"F","North Western Region","HE Qualification","0-10%","0-35",0,120,"N","Pass",133,-101
652617,"DDD","2014J",424,"F","North Western Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Pass",2071,-127
652619,"DDD","2014J",401,"F","London Region","Lower Than A Level","70-80%","0-35",0,60,"N","Fail",624,-144
652625,"FFF","2014J",1144,"F","Wales","Lower Than A Level","60-70%","0-35",0,60,"Y","Pass",4598,-38
652647,"FFF","2014J",128,"M","West Midlands Region","Lower Than A Level","50-60%","0-35",0,90,"N","Fail",701,-136
652659,"FFF","2014J",733,"M","East Midlands Region","Lower Than A Level","60-70%","0-35",0,60,"N","Pass",1497,-87
652664,"FFF","2014J",241,"M","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",298,-137
652684,"FFF","2014J",1074,"M","North Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass",6174,-121
652732,"DDD","2014J",566,"M","West Midlands Region","Lower Than A Level","","0-35",0,60,"N","Pass",932,-17
652753,"FFF","2014J",906,"M","South Region","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",4474,-102
652769,"FFF","2014J",142,"M","Ireland","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",224,-23
652788,"FFF","2014J",1076,"M","South Region","Lower Than A Level","30-40%","0-35",0,60,"N","Pass",3543,-86
652818,"BBB","2014J",401,"F","South East Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass",243,-129
652861,"EEE","2014J",245,"M","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Pass",793,-127
652880,"EEE","2014J",329,"F","Scotland","HE Qualification","30-40%","0-35",0,60,"N","Pass",1496,-129
652881,"DDD","2014J",225,"M","South West Region","Lower Than A Level","30-40%","35-55",0,60,"N","Fail",348,-105
652886,"BBB","2014J",263,"M","South Region","A Level or Equivalent","40-50%","0-35",0,90,"Y","Pass",116,-71
652887,"FFF","2014J",956,"F","Scotland","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",2356,-99
652894,"CCC","2014J",184,"M","North Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",2400,-120
652894,"EEE","2014J",184,"M","North Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Fail",2400,-91
652898,"FFF","2014J",936,"M","North Western Region","Lower Than A Level","10-20","0-35",0,90,"N","Pass",5307,-129
652965,"DDD","2014J",600,"M","London Region","HE Qualification","0-10%","0-35",0,60,"N","Pass",1471,-142
652969,"BBB","2014J",255,"F","Wales","A Level or Equivalent","0-10%","35-55",0,60,"N","Pass",1473,-142
652971,"EEE","2014J",364,"M","South East Region","A Level or Equivalent","30-40%","35-55",0,90,"N","Pass",2064,-135
652998,"FFF","2014J",58,"M","South Region","Lower Than A Level","90-100%","0-35",0,60,"N","Fail",104,-93
653027,"BBB","2014J",298,"F","London Region","Lower Than A Level","0-10%","0-35",0,60,"Y","Fail",176,-129
653051,"DDD","2014J",340,"F","South Region","Lower Than A Level","70-80%","0-35",0,180,"Y","Fail",216,-60
653052,"BBB","2014J",263,"F","South West Region","Lower Than A Level","30-40%","0-35",0,90,"N","Fail",582,-142
653068,"BBB","2014J",381,"F","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass",379,-77
653115,"CCC","2014J",1338,"F","Yorkshire Region","HE Qualification","0-10%","35-55",0,120,"N","Pass",2197,-129
653127,"CCC","2014J",873,"F","Scotland","HE Qualification","0-10%","35-55",0,90,"N","Pass",8537,-93
653157,"GGG","2014J",630,"F","West Midlands Region","Lower Than A Level","20-30%","0-35",0,30,"N","Pass",506,-46
653171,"DDD","2014J",329,"M","South Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail",745,-59
653188,"BBB","2014J",169,"F","South East Region","Lower Than A Level","0-10%","0-35",0,60,"N","Fail",314,-116
653210,"EEE","2014J",349,"M","South West Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",1150,-29
653239,"BBB","2014J",352,"F","London Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",745,-143
653240,"BBB","2014J",325,"F","East Anglian Region","Lower Than A Level","80-90%","0-35",0,240,"N","Pass",613,-50
653252,"GGG","2014J",594,"F","East Anglian Region","No Formal quals","20-30%","0-35",0,30,"Y","Pass",210,-78
653278,"CCC","2014J",731,"M","North Region","A Level or Equivalent","0-10%","35-55",0,120,"N","Pass",1640,-133
653297,"FFF","2014J",822,"M","North Region","Lower Than A Level","","0-35",0,60,"N","Pass",3413,-5
653319,"DDD","2014J",529,"M","North Region","Lower Than A Level","","0-35",0,60,"N","Pass",279,-51
653326,"EEE","2014J",162,"M","Scotland","Lower Than A Level","70-80%","0-35",0,30,"N","Fail",418,-78
653352,"EEE","2014J",216,"M","South East Region","A Level or Equivalent","30-40%","0-35",0,90,"N","Pass",571,-112
653381,"FFF","2014J",1038,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,"N","Pass",2653,-115
653435,"GGG","2014J",667,"F","London Region","Lower Than A Level","0-10%","0-35",0,30,"Y","Pass",207,-52
653452,"CCC","2014J",866,"F","South West Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass",1289,-136
653465,"BBB","2014J",45,"F","Yorkshire Region","Lower Than A Level","30-40%","0-35",0,60,"N","Fail",443,-116
653495,"GGG","2014J",699,"F","Yorkshire Region","Lower Than A Level","20-30%","35-55",0,30,"N","Pass",641,-79
653506,"EEE","2014J",144,"M","South East Region","Lower Than A Level","10-20","0-35",0,90,"N","Fail",268,-135
653550,"DDD","2014J",667,"M","South Region","HE Qualification","70-80%","55>=",0,60,"N","Pass",1420,-29
653558,"FFF","2014J",1002,"M","South East Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",3163,-78
653569,"DDD","2014J",430,"F","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,90,"N","Pass",1093,-23
653577,"BBB","2014J",320,"F","South Region","HE Qualification","90-100%","35-55",0,60,"N","Pass",1199,-38
653587,"EEE","2014J",353,"M","East Midlands Region","Lower Than A Level","80-90%","0-35",0,60,"N","Pass",791,-135
653653,"FFF","2014J",848,"M","South Region","Lower Than A Level","10-20","0-35",0,90,"Y","Pass",2027,-135
653664,"BBB","2014J",354,"F","London Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Pass",417,-49
653665,"EEE","2014J",288,"M","North Western Region","A Level or Equivalent","30-40%","0-35",0,30,"N","Pass",1153,-129
653688,"EEE","2014J",321,"M","North Western Region","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",1827,-135
653700,"CCC","2014J",88,"M","Wales","HE Qualification","70-80%","0-35",0,60,"N","Fail",21,-22
653702,"BBB","2014J",220,"F","South Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass",488,-130
653711,"DDD","2014J",542,"M","East Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N","Pass",877,-84
653729,"DDD","2014J",491,"F","Scotland","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass",517,-102
653752,"BBB","2014J",100,"F","Wales","A Level or Equivalent","70-80%","0-35",0,60,"N","Fail",112,-42
653762,"BBB","2014J",241,"F","South West Region","Lower Than A Level","","0-35",0,60,"N","Fail",1389,-109
653768,"DDD","2014J",388,"M","East Midlands Region","Lower Than A Level","70-80%","0-35",0,90,"N","Fail",1193,-136
653801,"EEE","2014J",363,"M","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Pass",2093,-120
653821,"CCC","2014J",672,"F","East Anglian Region","No Formal quals","70-80%","0-35",0,60,"N","Pass",585,-23
653824,"GGG","2014J",740,"F","East Anglian Region","Lower Than A Level","90-100%","0-35",0,30,"N","Pass",380,-84
653840,"BBB","2014J",375,"F","Scotland","A Level or Equivalent","50-60%","0-35",0,60,"N","Pass",1589,-73
653841,"FFF","2014J",757,"M","Yorkshire Region","Lower Than A Level","60-70%","0-35",0,90,"N","Pass",2716,-109
653857,"FFF","2014J",382,"M","Scotland","HE Qualification","30-40%","35-55",0,90,"N","Fail",1629,-32
653867,"GGG","2014J",763,"F","South East Region","A Level or Equivalent","50-60%","35-55",0,30,"N","Pass",778,-101
653870,"BBB","2014J",275,"F","North Western Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Pass",1151,-129
653887,"EEE","2014J",506,"M","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Pass",1743,-42
653914,"DDD","2014J",266,"F","South West Region","Lower Than A Level","40-50%","35-55",0,60,"Y","Fail",441,-45
653943,"GGG","2014J",560,"F","South Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Pass",596,-72
653944,"BBB","2014J",269,"F","Yorkshire Region","A Level or Equivalent","60-70%","0-35",0,120,"N","Pass",29,-112
653951,"BBB","2014J",266,"F","South East Region","HE Qualification","80-90%","0-35",0,60,"N","Fail",2116,-30
653958,"BBB","2014J",376,"F","London Region","A Level or Equivalent","20-30%","0-35",0,120,"N","Pass",991,-23
654000,"CCC","2014J",564,"M","Ireland","Post Graduate Qualification","","0-35",0,120,"N","Pass",2002,-31
654005,"BBB","2014J",383,"F","Wales","A Level or Equivalent","40-50%","0-35",0,120,"N","Pass",590,-29
654016,"CCC","2014J",807,"F","Scotland","HE Qualification","20-30%","35-55",0,30,"N","Pass",942,-36
654031,"CCC","2014J",1087,"M","North Region","A Level or Equivalent","","35-55",0,60,"Y","Pass",4906,-129
654031,"EEE","2014J",1087,"M","North Region","A Level or Equivalent","","35-55",0,60,"Y","Pass",4906,-128
654043,"BBB","2014J",308,"F","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,180,"N","Pass",483,-45
654045,"FFF","2014J",1038,"F","Wales","HE Qualification","50-60%","35-55",0,60,"N","Pass",4472,-35
654062,"GGG","2014J",685,"F","North Western Region","Lower Than A Level","60-70%","0-35",0,30,"N","Pass",277,-58
654110,"DDD","2014J",548,"M","Scotland","Lower Than A Level","80-90%","35-55",0,60,"N","Pass",609,-53
654114,"CCC","2014J",1227,"M","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,120,"N","Pass",5100,-128
654114,"FFF","2014J",1227,"M","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,120,"N","Pass",5100,-128
654125,"EEE","2014J",180,"M","West Midlands Region","A Level or Equivalent","10-20","0-35",0,30,"N","Fail",657,-108
654169,"FFF","2014J",820,"M","North Region","Lower Than A Level","","0-35",0,60,"N","Pass",3208,-74
654188,"CCC","2014J",315,"F","North Western Region","A Level or Equivalent","0-10%","0-35",0,120,"N","Fail",955,-133
654206,"BBB","2014J",362,"F","East Anglian Region","Lower Than A Level","80-90%","0-35",0,120,"N","Pass",916,-57
654217,"FFF","2014J",833,"M","North Region","Lower Than A Level","70-80%","35-55",0,60,"N","Pass",2040,-120
654240,"EEE","2014J",362,"M","North Western Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Pass",2279,-29
654260,"FFF","2014J",1093,"M","Ireland","A Level or Equivalent","","0-35",0,120,"N","Pass",2585,-23
654322,"CCC","2014J",806,"M","London Region","A Level or Equivalent","60-70%","0-35",0,120,"Y","Pass",4263,-49
654341,"DDD","2014J",491,"M","South Region","Lower Than A Level","40-50%","35-55",0,120,"N","Pass",1351,-127
654351,"FFF","2014J",80,"M","Scotland","HE Qualification","80-90%","0-35",0,90,"N","Fail",138,-66
654369,"GGG","2014J",699,"M","South West Region","Lower Than A Level","30-40%","0-35",0,30,"N","Pass",667,-120
654397,"EEE","2014J",358,"M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass",885,-105
